IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_fc,fuzzy_threshold_rg,fuzzy_threshold_balanced_fc,fuzzy_threshold_balanced_rg,normal_fc_semi_permissive,normal_fc_permissive,normal_fc_strict
129,0.7126447678184892,,normal_rg,normal_fc_permissive,-0.012177064227582246,both_tolerable,2.23828125,0.5,,,,,,0.7004677035909069,
175,0.45843219495767445,,normal_rg,normal_fc_permissive,0.025818881407609906,both_tolerable,0.9004562916672442,0.5,,,,,,0.48425107636528436,
194,0.789477826928829,,normal_rg,normal_fc_permissive,-0.005195525214335861,both_tolerable,0.8095744354916121,1.345667690480501,,,,,,0.7842823017144931,
305,0.6876775376649528,,normal_rg,normal_fc_permissive,-0.01299222297963809,both_tolerable,1.8419615266408254,0.0,,,,,,0.6746853146853147,
315,0.646501922778458,,normal_rg,normal_fc_permissive,-0.013545664600675078,both_tolerable,0.0,0.5,,,,,,0.6329562581777829,
330,0.6197146684842645,,normal_rg,normal_fc_permissive,-0.028281255289617113,both_tolerable,0.0,1.9745118129335317,,,,,,0.5914334131946474,
344,0.7381695928277923,,normal_rg,normal_fc_permissive,-0.02421156521662815,both_tolerable,2.4154905767902513,0.0,,,,,,0.7139580276111641,
380,0.5410466097957435,,normal_rg,normal_fc_permissive,0.01901723861576987,both_tolerable,2.295722101174337,1.739843048383334,,,,,,0.5600638484115134,
428,0.6234361008059358,,normal_rg,normal_fc_permissive,0.00031693904715868193,both_tolerable,0.0,1.2202077119702048,,,,,,0.6237530398530945,
447,0.467348882947666,,normal_rg,normal_fc_permissive,-0.0038677352123091535,found_but_wrong,0.0,11.282064223559944,,,,,,0.46348114773535687,
518,0.6671289095440661,,normal_rg,normal_fc_permissive,-0.02190962936729368,both_tolerable,0.0,0.8532541254157887,,,,,,0.6452192801767724,
538,0.5561581525542337,,normal_rg,normal_fc_permissive,-0.017948133690263934,both_tolerable,0.0,0.8095744354916121,,,,,,0.5382100188639698,
550,0.5417879417879418,,normal_rg,normal_fc_permissive,-0.012909566073374457,both_tolerable,0.0,1.6331862610496237,,,,,,0.5288783757145673,
603,0.4381347508535373,,normal_rg,normal_fc_permissive,0.007728905763126903,found_but_wrong,0.0,27.84537235076125,,,,,,0.4458636566166642,
608,0.6666666666666666,,normal_rg,normal_fc_permissive,-0.01704144398507612,both_tolerable,1.3680800657879093,0.5,,,,,,0.6496252226815905,
631,0.7243157984482905,,normal_rg,normal_fc_permissive,-0.020491974624466724,both_tolerable,0.0,1.113000238656758,,,,,,0.7038238238238238,
676,0.4987987289777571,,normal_rg,normal_fc_permissive,0.003787895012715148,both_tolerable,1.1576348337032387,0.8916609243998318,,,,,,0.5025866239904723,
696,0.6303600323624595,,normal_rg,normal_fc_permissive,-0.0008051771329933288,both_tolerable,0.0,1.739843048383334,,,,,,0.6295548552294662,
752,0.5856114949368065,,normal_rg,normal_fc_permissive,0.0649641415729687,both_tolerable,0.0,0.5,,,,,,0.6505756365097752,
